text|pol
Mercadinho tradicional no bairro e com preço popular .  Ótima opção !|1.0
Bom lugar para pequenas compras|1.0
Atendimento excelente .  Muita variedade e preços justos .  Sô faço minhas compras lá .|1.0
Muito bom em todos os aspectos .|1.0
Bom lugar eu gosto de fazer compras lá|1.0
Os preços não são muitos bons e a variedade de produtos é muito baixa .|-1.0
"Precisa melhorar o atendimento dos caixas ,
Demora muito as pessoas na fila
Precisam ser mais rápidos"|-1.0
Ótimo lugar para comprar na região .  Mercado de porte medio onde você encontra os principais produtos .  Depois da reforma o ambiente está mais agradável|1.0
Acho o melhor para fazer minhas compras ! !|1.0
Um ótimo supermercado e o mas centralizado do bairro Marcos Freire lll .|1.0
Muita variedade na padaria e açougue ...  Ótimo atendimento e produtos variados|1.0
esse supermercado trabalha sempre em pro da comunidades do Marcos Freire 3 e também as regiões , muito bom fazer compras lá .|1.0
Muitas variedades e preços competitivos .|1.0
Se comprar com ticket alimentação tem acréscimo de10% achei demais , mas os preços são bons ....|1.0
Nao muito boa🤨|-1.0
Excelente , tem variedades e preço bom .|1.0
Achou que falta alguma coisa pra melhorar|-1.0
Ótimo lugar|1.0
Ótimo ,abre as 6 da manhã e é bem surtido de mercadoria|1.0
Ótimos preços|1.0
Bom lugar para compras|1.0
Bom lugar , Bom atender|1.0
Ótimas promoções e preços imperdíveis , melhor mercado da região ...|1.0
Ótimo atendimento e preços baixos .|1.0
Pequeno mais tem tudo|1.0
Melhor do Fernando Collor|1.0
Bons preços , o dono muito gente boa , mas nem sempre a moça que atende no caixa sabe cativar o cliente por isso as 3 estrelas|0.0
Tudo caro , a panificação mais a frente é melhor|1.0
"
Top"|1.0
Grande variedade|1.0
Pelo bom atendimento e a variedades dos bons produtos|1.0
Muito ótimo i barato|1.0
Esse é parceiro|1.0
Local amplo e arejado , preços acessíveis , e grande variedades em seus produtos .|1.0
Ótima bem atendido|1.0
Tem preço bom|1.0
Boa localidade ,variedade de produto e ótimo atendimento|1.0
Ótimo Atendimento e oferta de produtos variados .  O ambiente é muito bom !|1.0
Foi boa , têm ótimos preços e bom atendimento .  É um lugar legal eu gostei .|1.0
Um pouco mais de organização|-1.0
O melhor lugar de está|1.0
Otimo lugar|1.0
Muito bom , bom atendimento e variedade de produto , recomendo .|1.0
Um belo lugar pra ir as compras comodidade perto de você|1.0
Atendimento muito bom|1.0
foi muito bom gostei muito 👌👌|1.0
Falta mais estrutura pois o espaço é muito quente e escuro|-1.0
Pouca variedade|-1.0
Precisa ser observado mais de perto pela prefeitura|0.0
Procurando pescado ! ? Aqui você vai achar , local amplo e com muita diversidade de produtos e serviços , estacionamento para deficientes e muito calor humano !|1.0
Falta a Prefeitura de Ananindeua olhar mais para o mercado do 40 horas|0.0
Muito bom excelente|1.0
Sempre que vou comprar peixe vem estragado|-1.0
A feira fecha 12 horas e só abre 15 horas .|0.0
Um local bom de fazer as conprar ,mas deixou a desejar a limpeza ! ! ! !|0.0
Mercado público imundo , desorganizado , comportamento negligente dos frequentadores sem uso de máscara , estabelecimento com péssimo exemplo pra quem vai visitar , lixo por todos os cantos , odor daquele jeito , sou munícipe mas sejamos justo , local impróprio .|-1.0
Um lugar agradável , mas que precisa de melhoras na sua infraestrutura , tipo uma mini reforma na sua pintura etc ...|0.0
No geral é normal as coisas nao sao inconta muito caro em relacao as outras feiras|-1.0
Tem mercados piores , pela situação dos mercados da região metropolitana esse é bom , não ganhou nota máxima pela bagunça em alguns pontos , e as barracas fora deveriam ser dentro do mercado|1.0
Precisa urgente de reforma|-1.0
Poderia ser melhor e mais organizado .  Mas no geral está regular|0.0
Tem bons produtos de feira , mas é sujo e fedorento , reflexo da educação de um povo .|-1.0
Nostalgia ...  camarão ,caranguejo ,siri td d bom ..|1.0
Sempre que falta algo , vou rapidinho lá , fica perto de cs .|1.0
É realmente um mercadinho grande .  Muitos produtos vencidos .  Comprei um pão de forma e estava vencido .  Outro dia comprei um leite e pasmem , estava pela metade , alguém bebeu o leite .  O controle de qualidade não é dos melhores .  Mas quebra um galho .|-1.0
Atendimento péssimo , funcionários mau educados e quando fazia compras no estabelecimento a operadora do caixa jogava as compras sem se preocupar se era objeto de vidro ou não .  Única coisa que presta nesse estabelecimento é o banco 24hs só isso .|-1.0
Não tem eletrônicos , cama mesa e banho , é apenas o supermercado com gêneros alimentícios e produtos de limpeza , tem estacionamentoO supermercado é bem variado|0.0
"Excelente , ótimos funcionários , a receptividade é excelente , produtos de qualidade , localidade ideal , nota 10 . 
😎😎😎"|1.0
"Bons produtos
De tudo um pouco
Bom atendimento"|1.0
Como não consigo reclamar por nenhum outro lugar , informo que a banana chegou gelada e nesse estado .|-1.0
Boa localização ! E o legal é que também dá pra comprar pelo Ifood .  Pra entregar ou retirar .  No mais promoções pontuais como todo outro supermercado .  Saber pesquisar .|1.0
Ótimo local mais pouco Ranking no Google Meu Negócio para empresas|0.0
Pelo amor de Deus . Deve ser por estar dentro do shopping . Mas oô lugarzinho caro .|-1.0
Funcionários , repositores ou promotores circulando pelo local sem máscara durante a pandemia .  Deveria ter estacionamento grátis para quem faz compras .  Boa variedade , preços razoáveis .|0.0
Precisa melhorar , já vi até rato correndo pelo corredor|-1.0
Pedi algumas vezes pelo ifood , mas da última vez me enganaram , faltou produtos e as frutas vieram podres e não estornaram o valor do que faltou .|-1.0
Mercado ótimo com preços baratos mesmo em época de pandemia .|1.0
Ampla variedade de gêneros com um atendimento excelente .|1.0
Gosto muito de fazer compras lá , mas tenho algumas reclamações sobre a padaria pois encontrei pequenos insetos em um bolo .  Devolvi e recebi o dinheiro de volta🍨|0.0
Atendimento na Madrugada é muito lento .  Não tem caixas abertos suficientes para atender a demanda de clientes , principalmente no início do mês .  Falta gestão e , estratégia para essa grande empresa . #Crítica a demora na fila .|-1.0
Gostei de visitar ! Muitas opções , e fazer a pizza aqui e levar para casa é uma ótima opção !|1.0
Gosto de fazer pedidos da Farma Líder de lá .  Eles entregam grátis em casa os medicamentos .|1.0
"Vou sempre , me salva muito pelo fato de ser 24 hrs
Tudo que preciso ao meu alcance"|1.0
Rede de supermercado com boas opções de produtos .  Preços um pouco acima dos atacarejos mas o diferencial é que encontramos maior variedades de produtos .|1.0
Um baita de um Supermercado porém perdem pra eles mesmos , pouquíssimos caixas e nunca tem troco , problema crônico que nunca é resolvido|0.0
Boa variedade de itens para atender aos vizinhos .|1.0
Sempre vou gosta|1.0
Muito bom ; preços otimos e tem tudo que preciso ..|1.0
Ótimo atendimento|1.0
não tinha giftcard ! !😡|-1.0
Falta limpeza no ambiente e os vendedores serem mais unidos|1.0
Lanche no canto oposto bom e barato !|1.0
Muito bom esse mercado , atende bem a comunidade , recomendo|1.0
É um ótimo local pra fazer compras e fica bem ao lado da Praça e de uma Creche Municipal .|1.0
Um pouco apertado , mas estava limpo .  Achei alguns preços caros .|0.0
muito bom o mercado ... bem organizado e funcional ...|1.0
Varias opções ... bem legal .|1.0
muito bom ,tudo limpinho ,preços acessíveis ,ótimo p fazer compras .|1.0
Precisa de uma reforma e conscientização dos feirantes .  Espaço sujo , mal cuidado , total descaso da prefeitura e das pessoas que trabalham ali naquele local .  Não temos opção , não tem qualidade , nem variedade de produtos .|-1.0
Melhor opção do bairro .|1.0
Ótimos preços e Boa variedades de produtos .|1.0
Os preços são bons e possui ótimo atendimento :)|1.0
"Boa localização , preços acessíveis . 
Alguns funcionários nem tão legais !"|0.0
Bom- apesar de morar um pouco distante .  Sempre que vou pra cidade nova , gosto de dar uma passada no colina .  Gosto dos preços da qualidade dos alimentos .  Acho um supermercado bem bacana ..|1.0
Bem higiênico , gostei .|1.0
Além do bom preço e ótima localização ( antiga Yamada cidade nova) os funcionários são prestativos .|1.0
A loja tem bom espaço e conforto .  Entretanto deixa a desejar no quesito variedade de produtos , bons preços , mas pouca variedade .|-1.0
Produtos com desconto muito bom , mais porém fui comprar óleo da promoção e estava a menos de um mês para vencer .|0.0
Muito bom .  Tem tudo o que você precisa e ainda ofertas regulares .|1.0
Falta mais diversidade de produtos , lanches , sucos etc|-1.0
Tem um pão muito gostoso|1.0
Possui pouca variedade|1.0
Atendimento não é muito bom , a mulher do caixa nem te olha direito e ainda tem cara de nojenta , não te da bom dia , é mal educada e joga teu dinheiro no balcão como se fosse lixo .|-1.0
Não é mais um mercadinho é apenas um ponto comercial que está para aluguel ...|0.0
"PÉSSIMO Atendimento . 
Não sei agora mais quando fui atendida a mulher foi muito ignorante comigo !
😣"|-1.0
Preço muito bom|1.0
Caixa eletrônico bem perto 😊|1.0
Ainda não fui|0.0
Tá sendo ótima graças a Deus e uma benção de Deus esse lugar ó espírito santo se faz presente nesse lugar|1.0
Muito bom 😃😊|1.0
Mercadinho acessível e estratégico em Águas Brancas .  Possui banco 24 horas .|1.0
Um lugar bem localizado .  Mas com poucas opções de produtos .|1.0
Um lugar completo , mix e preço justo|1.0
Fiz minhas compras ontem as 5 horas e ate hoje essas horas ainda não mim entregaram minhas compras|-1.0
Três estrelas , por causa da falta de higiene na área dos frios , alguns funcionários não sabe os preços dos produtos , fora isso , os preços estão razoável em alguma áreas .|0.0
Muita variedade nos produtos , tudo sempre organizado e limpo , atendentes sempre atenciosos .|1.0
Muito boa .  Parabenizar o funcionário Marcos Vinicius pela rapidez nas embalagens e por ser tão dedicado no que faz .  👏👏|1.0
Sou cliente já muito tempo , preços bons|1.0
Supermercado razoável .  Corredores com os produtos bagunçados e fora do lugar , mas bom preço .|1.0
Preços razoavelmente bons , ambiente muito cheio , bagunçado e quente !|-1.0
"Ótimo lugar pra fazer suas compras
Faço minhas compras a 12 anos não tenho o que reclamar bom atendimento"|1.0
E um ótimo supermercado ,Mas quando chega início de mês , e uma loucura funcionários ficam estressados , principalmente alguns caixas e o extrez reflete ao cliente .|-1.0
Bom preço .  Falta organização .  O Prédio parece ter danos na estrutura com rachaduras nas colunas .|0.0
Ótimo .  Tranquilo e preços bons|1.0
Tem atendido as expectativas , um ótimo açougue , e agora tem melhorado a seção de verduras e legumes que tem diversificado nos itens oferecido .|1.0
Foi muito bem . ❤️|1.0
Um lugar muito bom de fazer compras , coisas muito baratas|1.0
Muito bom obrigada|1.0
Alguns preços acessível , supermercado de uma boa parcela de pessoas bastante humilde , residentes de areas rural , fazendas etc .|-1.0
Preço baixo é com eles .|1.0
Gostei do bom atendimento ☺️|1.0
Preços acessíveis , gosto bastante do açougue e do atendimento no local .|1.0
Muito bom tem muitas variedade|1.0
Compramos as camisas térmicas lá .  Tem muita variedade de produtos de pesca e camping também .  O preço é justo e o atendimento é muito bom .|1.0
Está indo para pescaria este é lugar certo para comprar sua traía de pesca|1.0
Muita variedade|1.0
Melhores equipamentos de pesca|1.0
Bom atendimento|1.0
Grande supermercado|1.0
Um showwww de variedades e atendimento nota 10|1.0
Atendimento por excelente|1.0
Meu pai já é cliente á mais de 20 anos . entao não é ruim|1.0
Ótimo lugar de compras .|1.0
Qualidade em preço baixo e um bom atendimento|1.0
Completo , em termo de economia no setor vila norte .  Pode confiar , instalações completas e amplas para atender o cliente .|1.0
Precinho que cabe no seu bolso .|1.0
Muito bom , atendimento bacana !|1.0
Não gostei é um povo que não pensa no próximo .|-1.0
Pessoal coloca preços tabelados não adianta pedir descontos ..  eles tinham que rever essa situação eles forçam vc comprar em outros lugares ..|1.0
Os pratos típicos são ótimos , mas a Prefeitura bem que poderia instalar uns ventiladores no Mercado Municipal|0.0
Gosto sempre de comprar verduras/frutas , são fresquinhas , além de sempre comer o velho chambari que é delícia 😋 e o melhor , funciona 24hrs|1.0
Amo ir nesse lugar , fui a passeio em Araguaina e trouxe mt coisa gostosa pra comer aqui no Goiás .|1.0
Ótimo lugar ,tem tudo que vc precisa ....  ótimo atendimento dos feirantes .|1.0
Local de muita variedades , região central onde tem ônibus para todas as cidades vizinhas de Araguaina .  Tem estacionamento , tem mercados aos arredores e se encontra de tudo lá .|1.0
Não muda nada .  Mas é o nosso mercado .  Cercado pelos Ipês .  Quando estão floridos , fica muito legal .  Local de comércio popular e muita troca de informações .|1.0
Adoro compra lá|1.0
Tem de quase tudo em termos de alimentação , assistência técnica para celular e/ou outros , venda de cigarros a preco de tabela , chapéus , roupas , etc .|1.0
